location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-05,2024-03-05,0 day ahead inc hosp,mean,NA,21.9,COVID-19
DE,05-14,2024-03-05,2024-03-05,0 day ahead inc hosp,mean,NA,6.5,COVID-19
DE,15-34,2024-03-05,2024-03-05,0 day ahead inc hosp,mean,NA,21.8,COVID-19
DE,35-59,2024-03-05,2024-03-05,0 day ahead inc hosp,mean,NA,70.4,COVID-19
DE,60-79,2024-03-05,2024-03-05,0 day ahead inc hosp,mean,NA,202.8,COVID-19
DE,80+,2024-03-05,2024-03-05,0 day ahead inc hosp,mean,NA,206.1,COVID-19
DE,00+,2024-03-05,2024-03-05,0 day ahead inc hosp,mean,NA,529.5,COVID-19
DE,00-04,2024-03-05,2024-03-04,-1 day ahead inc hosp,mean,NA,21.2,COVID-19
DE,05-14,2024-03-05,2024-03-04,-1 day ahead inc hosp,mean,NA,5.5,COVID-19
DE,15-34,2024-03-05,2024-03-04,-1 day ahead inc hosp,mean,NA,21.6,COVID-19
DE,35-59,2024-03-05,2024-03-04,-1 day ahead inc hosp,mean,NA,76,COVID-19
DE,60-79,2024-03-05,2024-03-04,-1 day ahead inc hosp,mean,NA,197.7,COVID-19
DE,80+,2024-03-05,2024-03-04,-1 day ahead inc hosp,mean,NA,239.9,COVID-19
DE,00+,2024-03-05,2024-03-04,-1 day ahead inc hosp,mean,NA,561.9,COVID-19
DE,00-04,2024-03-05,2024-03-03,-2 day ahead inc hosp,mean,NA,21.2,COVID-19
DE,05-14,2024-03-05,2024-03-03,-2 day ahead inc hosp,mean,NA,5.5,COVID-19
DE,15-34,2024-03-05,2024-03-03,-2 day ahead inc hosp,mean,NA,21.6,COVID-19
DE,35-59,2024-03-05,2024-03-03,-2 day ahead inc hosp,mean,NA,75.1,COVID-19
DE,60-79,2024-03-05,2024-03-03,-2 day ahead inc hosp,mean,NA,203.1,COVID-19
DE,80+,2024-03-05,2024-03-03,-2 day ahead inc hosp,mean,NA,243.2,COVID-19
DE,00+,2024-03-05,2024-03-03,-2 day ahead inc hosp,mean,NA,569.8,COVID-19
DE,00-04,2024-03-05,2024-03-02,-3 day ahead inc hosp,mean,NA,21.2,COVID-19
DE,05-14,2024-03-05,2024-03-02,-3 day ahead inc hosp,mean,NA,5.5,COVID-19
DE,15-34,2024-03-05,2024-03-02,-3 day ahead inc hosp,mean,NA,22.8,COVID-19
DE,35-59,2024-03-05,2024-03-02,-3 day ahead inc hosp,mean,NA,76.2,COVID-19
DE,60-79,2024-03-05,2024-03-02,-3 day ahead inc hosp,mean,NA,205.4,COVID-19
DE,80+,2024-03-05,2024-03-02,-3 day ahead inc hosp,mean,NA,244.2,COVID-19
DE,00+,2024-03-05,2024-03-02,-3 day ahead inc hosp,mean,NA,575.4,COVID-19
DE,00-04,2024-03-05,2024-03-01,-4 day ahead inc hosp,mean,NA,26.3,COVID-19
DE,05-14,2024-03-05,2024-03-01,-4 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-05,2024-03-01,-4 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,35-59,2024-03-05,2024-03-01,-4 day ahead inc hosp,mean,NA,73.1,COVID-19
DE,60-79,2024-03-05,2024-03-01,-4 day ahead inc hosp,mean,NA,227.5,COVID-19
DE,80+,2024-03-05,2024-03-01,-4 day ahead inc hosp,mean,NA,259.7,COVID-19
DE,00+,2024-03-05,2024-03-01,-4 day ahead inc hosp,mean,NA,611.5,COVID-19
DE,00-04,2024-03-05,2024-02-29,-5 day ahead inc hosp,mean,NA,21.4,COVID-19
DE,05-14,2024-03-05,2024-02-29,-5 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-05,2024-02-29,-5 day ahead inc hosp,mean,NA,16,COVID-19
