location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-02-26,2024-02-26,0 day ahead inc hosp,mean,NA,23.3,COVID-19
DE,05-14,2024-02-26,2024-02-26,0 day ahead inc hosp,mean,NA,6.6,COVID-19
DE,15-34,2024-02-26,2024-02-26,0 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,35-59,2024-02-26,2024-02-26,0 day ahead inc hosp,mean,NA,128.7,COVID-19
DE,60-79,2024-02-26,2024-02-26,0 day ahead inc hosp,mean,NA,286.5,COVID-19
DE,80+,2024-02-26,2024-02-26,0 day ahead inc hosp,mean,NA,343.5,COVID-19
DE,00+,2024-02-26,2024-02-26,0 day ahead inc hosp,mean,NA,812.8,COVID-19
DE,00-04,2024-02-26,2024-02-25,-1 day ahead inc hosp,mean,NA,25.7,COVID-19
DE,05-14,2024-02-26,2024-02-25,-1 day ahead inc hosp,mean,NA,8.9,COVID-19
DE,15-34,2024-02-26,2024-02-25,-1 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,35-59,2024-02-26,2024-02-25,-1 day ahead inc hosp,mean,NA,110.7,COVID-19
DE,60-79,2024-02-26,2024-02-25,-1 day ahead inc hosp,mean,NA,291.3,COVID-19
DE,80+,2024-02-26,2024-02-25,-1 day ahead inc hosp,mean,NA,349.5,COVID-19
DE,00+,2024-02-26,2024-02-25,-1 day ahead inc hosp,mean,NA,810.3,COVID-19
DE,00-04,2024-02-26,2024-02-24,-2 day ahead inc hosp,mean,NA,25.7,COVID-19
DE,05-14,2024-02-26,2024-02-24,-2 day ahead inc hosp,mean,NA,8.9,COVID-19
DE,15-34,2024-02-26,2024-02-24,-2 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,35-59,2024-02-26,2024-02-24,-2 day ahead inc hosp,mean,NA,113.1,COVID-19
DE,60-79,2024-02-26,2024-02-24,-2 day ahead inc hosp,mean,NA,302.6,COVID-19
DE,80+,2024-02-26,2024-02-24,-2 day ahead inc hosp,mean,NA,358.3,COVID-19
DE,00+,2024-02-26,2024-02-24,-2 day ahead inc hosp,mean,NA,832.8,COVID-19
DE,00-04,2024-02-26,2024-02-23,-3 day ahead inc hosp,mean,NA,25.4,COVID-19
