location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-18,2024-03-18,0 day ahead inc hosp,mean,NA,13.9,COVID-19
DE,05-14,2024-03-18,2024-03-18,0 day ahead inc hosp,mean,NA,4.4,COVID-19
DE,15-34,2024-03-18,2024-03-18,0 day ahead inc hosp,mean,NA,23.6,COVID-19
DE,35-59,2024-03-18,2024-03-18,0 day ahead inc hosp,mean,NA,62.7,COVID-19
DE,60-79,2024-03-18,2024-03-18,0 day ahead inc hosp,mean,NA,161.3,COVID-19
DE,80+,2024-03-18,2024-03-18,0 day ahead inc hosp,mean,NA,171.3,COVID-19
DE,00+,2024-03-18,2024-03-18,0 day ahead inc hosp,mean,NA,437.3,COVID-19
DE,00-04,2024-03-18,2024-03-17,-1 day ahead inc hosp,mean,NA,15,COVID-19
DE,05-14,2024-03-18,2024-03-17,-1 day ahead inc hosp,mean,NA,4.4,COVID-19
DE,15-34,2024-03-18,2024-03-17,-1 day ahead inc hosp,mean,NA,24.7,COVID-19
DE,35-59,2024-03-18,2024-03-17,-1 day ahead inc hosp,mean,NA,50.8,COVID-19
DE,60-79,2024-03-18,2024-03-17,-1 day ahead inc hosp,mean,NA,162.4,COVID-19
DE,80+,2024-03-18,2024-03-17,-1 day ahead inc hosp,mean,NA,175.9,COVID-19
DE,00+,2024-03-18,2024-03-17,-1 day ahead inc hosp,mean,NA,433.3,COVID-19
DE,00-04,2024-03-18,2024-03-16,-2 day ahead inc hosp,mean,NA,15,COVID-19
DE,05-14,2024-03-18,2024-03-16,-2 day ahead inc hosp,mean,NA,4.4,COVID-19
DE,15-34,2024-03-18,2024-03-16,-2 day ahead inc hosp,mean,NA,24.7,COVID-19
DE,35-59,2024-03-18,2024-03-16,-2 day ahead inc hosp,mean,NA,52.1,COVID-19
DE,60-79,2024-03-18,2024-03-16,-2 day ahead inc hosp,mean,NA,165,COVID-19
DE,80+,2024-03-18,2024-03-16,-2 day ahead inc hosp,mean,NA,181.2,COVID-19
DE,00+,2024-03-18,2024-03-16,-2 day ahead inc hosp,mean,NA,442.5,COVID-19
DE,00-04,2024-03-18,2024-03-15,-3 day ahead inc hosp,mean,NA,16.1,COVID-19
DE,05-14,2024-03-18,2024-03-15,-3 day ahead inc hosp,mean,NA,3.3,COVID-19
DE,15-34,2024-03-18,2024-03-15,-3 day ahead inc hosp,mean,NA,21.3,COVID-19
DE,35-59,2024-03-18,2024-03-15,-3 day ahead inc hosp,mean,NA,52,COVID-19
DE,60-79,2024-03-18,2024-03-15,-3 day ahead inc hosp,mean,NA,177.4,COVID-19
DE,80+,2024-03-18,2024-03-15,-3 day ahead inc hosp,mean,NA,179.3,COVID-19
DE,00+,2024-03-18,2024-03-15,-3 day ahead inc hosp,mean,NA,449.3,COVID-19
DE,00-04,2024-03-18,2024-03-14,-4 day ahead inc hosp,mean,NA,17.8,COVID-19
DE,05-14,2024-03-18,2024-03-14,-4 day ahead inc hosp,mean,NA,3.3,COVID-19
DE,15-34,2024-03-18,2024-03-14,-4 day ahead inc hosp,mean,NA,21.1,COVID-19
DE,35-59,2024-03-18,2024-03-14,-4 day ahead inc hosp,mean,NA,53.9,COVID-19
DE,60-79,2024-03-18,2024-03-14,-4 day ahead inc hosp,mean,NA,170.7,COVID-19
DE,80+,2024-03-18,2024-03-14,-4 day ahead inc hosp,mean,NA,174.9,COVID-19
DE,00+,2024-03-18,2024-03-14,-4 day ahead inc hosp,mean,NA,441.7,COVID-19
DE,00-04,2024-03-18,2024-03-13,-5 day ahead inc hosp,mean,NA,18.4,COVID-19
DE,05-14,2024-03-18,2024-03-13,-5 day ahead inc hosp,mean,NA,3.3,COVID-19
DE,15-34,2024-03-18,2024-03-13,-5 day ahead inc hosp,mean,NA,22.6,COVID-19
DE,35-59,2024-03-18,2024-03-13,-5 day ahead inc hosp,mean,NA,56,COVID-19
DE,60-79,2024-03-18,2024-03-13,-5 day ahead inc hosp,mean,NA,180.9,COVID-19
DE,80+,2024-03-18,2024-03-13,-5 day ahead inc hosp,mean,NA,181.9,COVID-19
DE,00+,2024-03-18,2024-03-13,-5 day ahead inc hosp,mean,NA,463.1,COVID-19
DE,00-04,2024-03-18,2024-03-12,-6 day ahead inc hosp,mean,NA,20.2,COVID-19
DE,05-14,2024-03-18,2024-03-12,-6 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-18,2024-03-12,-6 day ahead inc hosp,mean,NA,23.5,COVID-19
DE,35-59,2024-03-18,2024-03-12,-6 day ahead inc hosp,mean,NA,59.5,COVID-19
DE,60-79,2024-03-18,2024-03-12,-6 day ahead inc hosp,mean,NA,197.2,COVID-19
DE,80+,2024-03-18,2024-03-12,-6 day ahead inc hosp,mean,NA,200.5,COVID-19
DE,00+,2024-03-18,2024-03-12,-6 day ahead inc hosp,mean,NA,504.2,COVID-19
DE,00-04,2024-03-18,2024-03-11,-7 day ahead inc hosp,mean,NA,22,COVID-19
DE,05-14,2024-03-18,2024-03-11,-7 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-18,2024-03-11,-7 day ahead inc hosp,mean,NA,23.3,COVID-19
DE,35-59,2024-03-18,2024-03-11,-7 day ahead inc hosp,mean,NA,60.1,COVID-19
DE,60-79,2024-03-18,2024-03-11,-7 day ahead inc hosp,mean,NA,219.7,COVID-19
DE,80+,2024-03-18,2024-03-11,-7 day ahead inc hosp,mean,NA,215.9,COVID-19
DE,00+,2024-03-18,2024-03-11,-7 day ahead inc hosp,mean,NA,545.2,COVID-19
DE,00-04,2024-03-18,2024-03-10,-8 day ahead inc hosp,mean,NA,20.9,COVID-19
DE,05-14,2024-03-18,2024-03-10,-8 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-18,2024-03-10,-8 day ahead inc hosp,mean,NA,22.2,COVID-19
DE,35-59,2024-03-18,2024-03-10,-8 day ahead inc hosp,mean,NA,59.9,COVID-19
DE,60-79,2024-03-18,2024-03-10,-8 day ahead inc hosp,mean,NA,221.8,COVID-19
DE,80+,2024-03-18,2024-03-10,-8 day ahead inc hosp,mean,NA,213.5,COVID-19
DE,00+,2024-03-18,2024-03-10,-8 day ahead inc hosp,mean,NA,542.5,COVID-19
DE,00-04,2024-03-18,2024-03-09,-9 day ahead inc hosp,mean,NA,20.9,COVID-19
DE,05-14,2024-03-18,2024-03-09,-9 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-18,2024-03-09,-9 day ahead inc hosp,mean,NA,22.2,COVID-19
DE,35-59,2024-03-18,2024-03-09,-9 day ahead inc hosp,mean,NA,58.6,COVID-19
DE,60-79,2024-03-18,2024-03-09,-9 day ahead inc hosp,mean,NA,220.3,COVID-19
DE,80+,2024-03-18,2024-03-09,-9 day ahead inc hosp,mean,NA,215,COVID-19
DE,00+,2024-03-18,2024-03-09,-9 day ahead inc hosp,mean,NA,541.2,COVID-19
DE,00-04,2024-03-18,2024-03-08,-10 day ahead inc hosp,mean,NA,21.8,COVID-19
DE,05-14,2024-03-18,2024-03-08,-10 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-18,2024-03-08,-10 day ahead inc hosp,mean,NA,22,COVID-19
DE,35-59,2024-03-18,2024-03-08,-10 day ahead inc hosp,mean,NA,57.9,COVID-19
DE,60-79,2024-03-18,2024-03-08,-10 day ahead inc hosp,mean,NA,202.1,COVID-19
DE,80+,2024-03-18,2024-03-08,-10 day ahead inc hosp,mean,NA,213.8,COVID-19
DE,00+,2024-03-18,2024-03-08,-10 day ahead inc hosp,mean,NA,521.9,COVID-19
DE,00-04,2024-03-18,2024-03-07,-11 day ahead inc hosp,mean,NA,23.8,COVID-19
DE,05-14,2024-03-18,2024-03-07,-11 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-18,2024-03-07,-11 day ahead inc hosp,mean,NA,22.9,COVID-19
DE,35-59,2024-03-18,2024-03-07,-11 day ahead inc hosp,mean,NA,55.4,COVID-19
DE,60-79,2024-03-18,2024-03-07,-11 day ahead inc hosp,mean,NA,224.1,COVID-19
