location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-22,2024-03-22,0 day ahead inc hosp,mean,NA,7.2,COVID-19
DE,05-14,2024-03-22,2024-03-22,0 day ahead inc hosp,mean,NA,2.2,COVID-19
DE,15-34,2024-03-22,2024-03-22,0 day ahead inc hosp,mean,NA,11.4,COVID-19
DE,35-59,2024-03-22,2024-03-22,0 day ahead inc hosp,mean,NA,46,COVID-19
DE,60-79,2024-03-22,2024-03-22,0 day ahead inc hosp,mean,NA,152.6,COVID-19
DE,80+,2024-03-22,2024-03-22,0 day ahead inc hosp,mean,NA,154.9,COVID-19
DE,00+,2024-03-22,2024-03-22,0 day ahead inc hosp,mean,NA,374.2,COVID-19
DE,00-04,2024-03-22,2024-03-21,-1 day ahead inc hosp,mean,NA,8.2,COVID-19
DE,05-14,2024-03-22,2024-03-21,-1 day ahead inc hosp,mean,NA,2.2,COVID-19
DE,15-34,2024-03-22,2024-03-21,-1 day ahead inc hosp,mean,NA,15.7,COVID-19
DE,35-59,2024-03-22,2024-03-21,-1 day ahead inc hosp,mean,NA,48.7,COVID-19
DE,60-79,2024-03-22,2024-03-21,-1 day ahead inc hosp,mean,NA,144.8,COVID-19
DE,80+,2024-03-22,2024-03-21,-1 day ahead inc hosp,mean,NA,152.8,COVID-19
DE,00+,2024-03-22,2024-03-21,-1 day ahead inc hosp,mean,NA,372.5,COVID-19
DE,00-04,2024-03-22,2024-03-20,-2 day ahead inc hosp,mean,NA,8.8,COVID-19
DE,05-14,2024-03-22,2024-03-20,-2 day ahead inc hosp,mean,NA,2.2,COVID-19
DE,15-34,2024-03-22,2024-03-20,-2 day ahead inc hosp,mean,NA,18.9,COVID-19
DE,35-59,2024-03-22,2024-03-20,-2 day ahead inc hosp,mean,NA,55.1,COVID-19
DE,60-79,2024-03-22,2024-03-20,-2 day ahead inc hosp,mean,NA,141.4,COVID-19
DE,80+,2024-03-22,2024-03-20,-2 day ahead inc hosp,mean,NA,163.9,COVID-19
DE,00+,2024-03-22,2024-03-20,-2 day ahead inc hosp,mean,NA,390.3,COVID-19
DE,00-04,2024-03-22,2024-03-19,-3 day ahead inc hosp,mean,NA,9.7,COVID-19
DE,05-14,2024-03-22,2024-03-19,-3 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-22,2024-03-19,-3 day ahead inc hosp,mean,NA,17.2,COVID-19
DE,35-59,2024-03-22,2024-03-19,-3 day ahead inc hosp,mean,NA,52.7,COVID-19
DE,60-79,2024-03-22,2024-03-19,-3 day ahead inc hosp,mean,NA,143.7,COVID-19
DE,80+,2024-03-22,2024-03-19,-3 day ahead inc hosp,mean,NA,165.2,COVID-19
DE,00+,2024-03-22,2024-03-19,-3 day ahead inc hosp,mean,NA,391.7,COVID-19
DE,00-04,2024-03-22,2024-03-18,-4 day ahead inc hosp,mean,NA,14.6,COVID-19
DE,05-14,2024-03-22,2024-03-18,-4 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-22,2024-03-18,-4 day ahead inc hosp,mean,NA,21.2,COVID-19
DE,35-59,2024-03-22,2024-03-18,-4 day ahead inc hosp,mean,NA,43.4,COVID-19
DE,60-79,2024-03-22,2024-03-18,-4 day ahead inc hosp,mean,NA,159.9,COVID-19
DE,80+,2024-03-22,2024-03-18,-4 day ahead inc hosp,mean,NA,162,COVID-19
DE,00+,2024-03-22,2024-03-18,-4 day ahead inc hosp,mean,NA,404.2,COVID-19
DE,00-04,2024-03-22,2024-03-17,-5 day ahead inc hosp,mean,NA,15.6,COVID-19
DE,05-14,2024-03-22,2024-03-17,-5 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-22,2024-03-17,-5 day ahead inc hosp,mean,NA,22.2,COVID-19
DE,35-59,2024-03-22,2024-03-17,-5 day ahead inc hosp,mean,NA,42.2,COVID-19
DE,60-79,2024-03-22,2024-03-17,-5 day ahead inc hosp,mean,NA,157.5,COVID-19
DE,80+,2024-03-22,2024-03-17,-5 day ahead inc hosp,mean,NA,166.2,COVID-19
DE,00+,2024-03-22,2024-03-17,-5 day ahead inc hosp,mean,NA,406.9,COVID-19
DE,00-04,2024-03-22,2024-03-16,-6 day ahead inc hosp,mean,NA,15.6,COVID-19
DE,05-14,2024-03-22,2024-03-16,-6 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-22,2024-03-16,-6 day ahead inc hosp,mean,NA,22.2,COVID-19
DE,35-59,2024-03-22,2024-03-16,-6 day ahead inc hosp,mean,NA,43.3,COVID-19
DE,60-79,2024-03-22,2024-03-16,-6 day ahead inc hosp,mean,NA,160.9,COVID-19
DE,80+,2024-03-22,2024-03-16,-6 day ahead inc hosp,mean,NA,169.3,COVID-19
DE,00+,2024-03-22,2024-03-16,-6 day ahead inc hosp,mean,NA,414.6,COVID-19
DE,00-04,2024-03-22,2024-03-15,-7 day ahead inc hosp,mean,NA,15.5,COVID-19
DE,05-14,2024-03-22,2024-03-15,-7 day ahead inc hosp,mean,NA,3.1,COVID-19
DE,15-34,2024-03-22,2024-03-15,-7 day ahead inc hosp,mean,NA,20.9,COVID-19
DE,35-59,2024-03-22,2024-03-15,-7 day ahead inc hosp,mean,NA,48.3,COVID-19
DE,60-79,2024-03-22,2024-03-15,-7 day ahead inc hosp,mean,NA,172.1,COVID-19
DE,80+,2024-03-22,2024-03-15,-7 day ahead inc hosp,mean,NA,171.6,COVID-19
