location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-06,2024-03-06,0 day ahead inc hosp,mean,NA,22.8,COVID-19
DE,05-14,2024-03-06,2024-03-06,0 day ahead inc hosp,mean,NA,3.9,COVID-19
DE,15-34,2024-03-06,2024-03-06,0 day ahead inc hosp,mean,NA,21.3,COVID-19
DE,35-59,2024-03-06,2024-03-06,0 day ahead inc hosp,mean,NA,60.4,COVID-19
DE,60-79,2024-03-06,2024-03-06,0 day ahead inc hosp,mean,NA,216.8,COVID-19
DE,80+,2024-03-06,2024-03-06,0 day ahead inc hosp,mean,NA,224.1,COVID-19
DE,00+,2024-03-06,2024-03-06,0 day ahead inc hosp,mean,NA,549.2,COVID-19
DE,00-04,2024-03-06,2024-03-05,-1 day ahead inc hosp,mean,NA,26,COVID-19
DE,05-14,2024-03-06,2024-03-05,-1 day ahead inc hosp,mean,NA,7,COVID-19
DE,15-34,2024-03-06,2024-03-05,-1 day ahead inc hosp,mean,NA,23.4,COVID-19
DE,35-59,2024-03-06,2024-03-05,-1 day ahead inc hosp,mean,NA,71,COVID-19
DE,60-79,2024-03-06,2024-03-05,-1 day ahead inc hosp,mean,NA,217.8,COVID-19
DE,80+,2024-03-06,2024-03-05,-1 day ahead inc hosp,mean,NA,235,COVID-19
DE,00+,2024-03-06,2024-03-05,-1 day ahead inc hosp,mean,NA,580.2,COVID-19
DE,00-04,2024-03-06,2024-03-04,-2 day ahead inc hosp,mean,NA,21.7,COVID-19
DE,05-14,2024-03-06,2024-03-04,-2 day ahead inc hosp,mean,NA,5.4,COVID-19
DE,15-34,2024-03-06,2024-03-04,-2 day ahead inc hosp,mean,NA,20.7,COVID-19
DE,35-59,2024-03-06,2024-03-04,-2 day ahead inc hosp,mean,NA,77.1,COVID-19
DE,60-79,2024-03-06,2024-03-04,-2 day ahead inc hosp,mean,NA,201.5,COVID-19
DE,80+,2024-03-06,2024-03-04,-2 day ahead inc hosp,mean,NA,255.2,COVID-19
DE,00+,2024-03-06,2024-03-04,-2 day ahead inc hosp,mean,NA,581.6,COVID-19
DE,00-04,2024-03-06,2024-03-03,-3 day ahead inc hosp,mean,NA,21.7,COVID-19
DE,05-14,2024-03-06,2024-03-03,-3 day ahead inc hosp,mean,NA,5.4,COVID-19
DE,15-34,2024-03-06,2024-03-03,-3 day ahead inc hosp,mean,NA,20.7,COVID-19
DE,35-59,2024-03-06,2024-03-03,-3 day ahead inc hosp,mean,NA,77.5,COVID-19
