location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-02-24,2024-02-24,0 day ahead inc hosp,mean,NA,25.8,COVID-19
DE,05-14,2024-02-24,2024-02-24,0 day ahead inc hosp,mean,NA,8.8,COVID-19
DE,15-34,2024-02-24,2024-02-24,0 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,35-59,2024-02-24,2024-02-24,0 day ahead inc hosp,mean,NA,113.9,COVID-19
DE,60-79,2024-02-24,2024-02-24,0 day ahead inc hosp,mean,NA,305,COVID-19
DE,80+,2024-02-24,2024-02-24,0 day ahead inc hosp,mean,NA,360.7,COVID-19
DE,00+,2024-02-24,2024-02-24,0 day ahead inc hosp,mean,NA,838.4,COVID-19
DE,00-04,2024-02-24,2024-02-23,-1 day ahead inc hosp,mean,NA,25.3,COVID-19
DE,05-14,2024-02-24,2024-02-23,-1 day ahead inc hosp,mean,NA,13.2,COVID-19
DE,15-34,2024-02-24,2024-02-23,-1 day ahead inc hosp,mean,NA,31,COVID-19
DE,35-59,2024-02-24,2024-02-23,-1 day ahead inc hosp,mean,NA,122.7,COVID-19
DE,60-79,2024-02-24,2024-02-23,-1 day ahead inc hosp,mean,NA,322.6,COVID-19
DE,80+,2024-02-24,2024-02-23,-1 day ahead inc hosp,mean,NA,391.9,COVID-19
DE,00+,2024-02-24,2024-02-23,-1 day ahead inc hosp,mean,NA,906.7,COVID-19
DE,00-04,2024-02-24,2024-02-22,-2 day ahead inc hosp,mean,NA,36.1,COVID-19
DE,05-14,2024-02-24,2024-02-22,-2 day ahead inc hosp,mean,NA,14.3,COVID-19
DE,15-34,2024-02-24,2024-02-22,-2 day ahead inc hosp,mean,NA,44.6,COVID-19
DE,35-59,2024-02-24,2024-02-22,-2 day ahead inc hosp,mean,NA,109.7,COVID-19
DE,60-79,2024-02-24,2024-02-22,-2 day ahead inc hosp,mean,NA,332.4,COVID-19
DE,80+,2024-02-24,2024-02-22,-2 day ahead inc hosp,mean,NA,411,COVID-19
DE,00+,2024-02-24,2024-02-22,-2 day ahead inc hosp,mean,NA,948.1,COVID-19
DE,00-04,2024-02-24,2024-02-21,-3 day ahead inc hosp,mean,NA,43.3,COVID-19
DE,05-14,2024-02-24,2024-02-21,-3 day ahead inc hosp,mean,NA,15.2,COVID-19
DE,15-34,2024-02-24,2024-02-21,-3 day ahead inc hosp,mean,NA,47.3,COVID-19
DE,35-59,2024-02-24,2024-02-21,-3 day ahead inc hosp,mean,NA,124.2,COVID-19
DE,60-79,2024-02-24,2024-02-21,-3 day ahead inc hosp,mean,NA,348.6,COVID-19
DE,80+,2024-02-24,2024-02-21,-3 day ahead inc hosp,mean,NA,438.2,COVID-19
DE,00+,2024-02-24,2024-02-21,-3 day ahead inc hosp,mean,NA,1016.8,COVID-19
