location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-25,2024-03-25,0 day ahead inc hosp,mean,NA,5.5,COVID-19
DE,05-14,2024-03-25,2024-03-25,0 day ahead inc hosp,mean,NA,1,COVID-19
DE,15-34,2024-03-25,2024-03-25,0 day ahead inc hosp,mean,NA,8.4,COVID-19
DE,35-59,2024-03-25,2024-03-25,0 day ahead inc hosp,mean,NA,53.9,COVID-19
DE,60-79,2024-03-25,2024-03-25,0 day ahead inc hosp,mean,NA,131.4,COVID-19
DE,80+,2024-03-25,2024-03-25,0 day ahead inc hosp,mean,NA,118.6,COVID-19
DE,00+,2024-03-25,2024-03-25,0 day ahead inc hosp,mean,NA,318.8,COVID-19
DE,00-04,2024-03-25,2024-03-24,-1 day ahead inc hosp,mean,NA,5.5,COVID-19
DE,05-14,2024-03-25,2024-03-24,-1 day ahead inc hosp,mean,NA,1,COVID-19
DE,15-34,2024-03-25,2024-03-24,-1 day ahead inc hosp,mean,NA,8.4,COVID-19
DE,35-59,2024-03-25,2024-03-24,-1 day ahead inc hosp,mean,NA,47.8,COVID-19
DE,60-79,2024-03-25,2024-03-24,-1 day ahead inc hosp,mean,NA,134.7,COVID-19
DE,80+,2024-03-25,2024-03-24,-1 day ahead inc hosp,mean,NA,118.6,COVID-19
DE,00+,2024-03-25,2024-03-24,-1 day ahead inc hosp,mean,NA,316.1,COVID-19
DE,00-04,2024-03-25,2024-03-23,-2 day ahead inc hosp,mean,NA,5.5,COVID-19
DE,05-14,2024-03-25,2024-03-23,-2 day ahead inc hosp,mean,NA,1,COVID-19
DE,15-34,2024-03-25,2024-03-23,-2 day ahead inc hosp,mean,NA,8.4,COVID-19
DE,35-59,2024-03-25,2024-03-23,-2 day ahead inc hosp,mean,NA,47.8,COVID-19
DE,60-79,2024-03-25,2024-03-23,-2 day ahead inc hosp,mean,NA,134.7,COVID-19
DE,80+,2024-03-25,2024-03-23,-2 day ahead inc hosp,mean,NA,119.9,COVID-19
DE,00+,2024-03-25,2024-03-23,-2 day ahead inc hosp,mean,NA,317.3,COVID-19
DE,00-04,2024-03-25,2024-03-22,-3 day ahead inc hosp,mean,NA,7.7,COVID-19
DE,05-14,2024-03-25,2024-03-22,-3 day ahead inc hosp,mean,NA,2.1,COVID-19
DE,15-34,2024-03-25,2024-03-22,-3 day ahead inc hosp,mean,NA,10.9,COVID-19
DE,35-59,2024-03-25,2024-03-22,-3 day ahead inc hosp,mean,NA,43.6,COVID-19
DE,60-79,2024-03-25,2024-03-22,-3 day ahead inc hosp,mean,NA,145.5,COVID-19
DE,80+,2024-03-25,2024-03-22,-3 day ahead inc hosp,mean,NA,140.7,COVID-19
DE,00+,2024-03-25,2024-03-22,-3 day ahead inc hosp,mean,NA,350.4,COVID-19
DE,00-04,2024-03-25,2024-03-21,-4 day ahead inc hosp,mean,NA,8.8,COVID-19
DE,05-14,2024-03-25,2024-03-21,-4 day ahead inc hosp,mean,NA,2.1,COVID-19
DE,15-34,2024-03-25,2024-03-21,-4 day ahead inc hosp,mean,NA,15.1,COVID-19
DE,35-59,2024-03-25,2024-03-21,-4 day ahead inc hosp,mean,NA,48.4,COVID-19
DE,60-79,2024-03-25,2024-03-21,-4 day ahead inc hosp,mean,NA,143.5,COVID-19
DE,80+,2024-03-25,2024-03-21,-4 day ahead inc hosp,mean,NA,146.7,COVID-19
DE,00+,2024-03-25,2024-03-21,-4 day ahead inc hosp,mean,NA,364.7,COVID-19
DE,00-04,2024-03-25,2024-03-20,-5 day ahead inc hosp,mean,NA,9.7,COVID-19
DE,05-14,2024-03-25,2024-03-20,-5 day ahead inc hosp,mean,NA,2.1,COVID-19
DE,15-34,2024-03-25,2024-03-20,-5 day ahead inc hosp,mean,NA,18.3,COVID-19
DE,35-59,2024-03-25,2024-03-20,-5 day ahead inc hosp,mean,NA,53.5,COVID-19
DE,60-79,2024-03-25,2024-03-20,-5 day ahead inc hosp,mean,NA,141.5,COVID-19
DE,80+,2024-03-25,2024-03-20,-5 day ahead inc hosp,mean,NA,161,COVID-19
DE,00+,2024-03-25,2024-03-20,-5 day ahead inc hosp,mean,NA,386.1,COVID-19
DE,00-04,2024-03-25,2024-03-19,-6 day ahead inc hosp,mean,NA,10.6,COVID-19
DE,05-14,2024-03-25,2024-03-19,-6 day ahead inc hosp,mean,NA,3.2,COVID-19
