location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-09,2024-03-09,0 day ahead inc hosp,mean,NA,21.4,COVID-19
DE,05-14,2024-03-09,2024-03-09,0 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-09,2024-03-09,0 day ahead inc hosp,mean,NA,17.4,COVID-19
DE,35-59,2024-03-09,2024-03-09,0 day ahead inc hosp,mean,NA,40.8,COVID-19
DE,60-79,2024-03-09,2024-03-09,0 day ahead inc hosp,mean,NA,158,COVID-19
DE,80+,2024-03-09,2024-03-09,0 day ahead inc hosp,mean,NA,150.8,COVID-19
DE,00+,2024-03-09,2024-03-09,0 day ahead inc hosp,mean,NA,391.5,COVID-19
DE,00-04,2024-03-09,2024-03-08,-1 day ahead inc hosp,mean,NA,23.6,COVID-19
DE,05-14,2024-03-09,2024-03-08,-1 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-09,2024-03-08,-1 day ahead inc hosp,mean,NA,18.9,COVID-19
DE,35-59,2024-03-09,2024-03-08,-1 day ahead inc hosp,mean,NA,51.6,COVID-19
DE,60-79,2024-03-09,2024-03-08,-1 day ahead inc hosp,mean,NA,175.4,COVID-19
DE,80+,2024-03-09,2024-03-08,-1 day ahead inc hosp,mean,NA,180.3,COVID-19
DE,00+,2024-03-09,2024-03-08,-1 day ahead inc hosp,mean,NA,453.9,COVID-19
DE,00-04,2024-03-09,2024-03-07,-2 day ahead inc hosp,mean,NA,24.8,COVID-19
DE,05-14,2024-03-09,2024-03-07,-2 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-09,2024-03-07,-2 day ahead inc hosp,mean,NA,21.5,COVID-19
DE,35-59,2024-03-09,2024-03-07,-2 day ahead inc hosp,mean,NA,54.1,COVID-19
DE,60-79,2024-03-09,2024-03-07,-2 day ahead inc hosp,mean,NA,204.1,COVID-19
DE,80+,2024-03-09,2024-03-07,-2 day ahead inc hosp,mean,NA,206.8,COVID-19
DE,00+,2024-03-09,2024-03-07,-2 day ahead inc hosp,mean,NA,515.6,COVID-19
DE,00-04,2024-03-09,2024-03-06,-3 day ahead inc hosp,mean,NA,23.3,COVID-19
DE,05-14,2024-03-09,2024-03-06,-3 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-09,2024-03-06,-3 day ahead inc hosp,mean,NA,20.1,COVID-19
DE,35-59,2024-03-09,2024-03-06,-3 day ahead inc hosp,mean,NA,61.5,COVID-19
DE,60-79,2024-03-09,2024-03-06,-3 day ahead inc hosp,mean,NA,203.8,COVID-19
DE,80+,2024-03-09,2024-03-06,-3 day ahead inc hosp,mean,NA,219.2,COVID-19
DE,00+,2024-03-09,2024-03-06,-3 day ahead inc hosp,mean,NA,532.3,COVID-19
DE,00-04,2024-03-09,2024-03-05,-4 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,05-14,2024-03-09,2024-03-05,-4 day ahead inc hosp,mean,NA,6.3,COVID-19
DE,15-34,2024-03-09,2024-03-05,-4 day ahead inc hosp,mean,NA,20.9,COVID-19
DE,35-59,2024-03-09,2024-03-05,-4 day ahead inc hosp,mean,NA,71.3,COVID-19
DE,60-79,2024-03-09,2024-03-05,-4 day ahead inc hosp,mean,NA,204.6,COVID-19
