location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-07,2024-03-07,0 day ahead inc hosp,mean,NA,21,COVID-19
DE,05-14,2024-03-07,2024-03-07,0 day ahead inc hosp,mean,NA,3.4,COVID-19
DE,15-34,2024-03-07,2024-03-07,0 day ahead inc hosp,mean,NA,23.7,COVID-19
DE,35-59,2024-03-07,2024-03-07,0 day ahead inc hosp,mean,NA,54.5,COVID-19
DE,60-79,2024-03-07,2024-03-07,0 day ahead inc hosp,mean,NA,207.7,COVID-19
DE,80+,2024-03-07,2024-03-07,0 day ahead inc hosp,mean,NA,209,COVID-19
DE,00+,2024-03-07,2024-03-07,0 day ahead inc hosp,mean,NA,519.3,COVID-19
DE,00-04,2024-03-07,2024-03-06,-1 day ahead inc hosp,mean,NA,23.1,COVID-19
DE,05-14,2024-03-07,2024-03-06,-1 day ahead inc hosp,mean,NA,3.4,COVID-19
DE,15-34,2024-03-07,2024-03-06,-1 day ahead inc hosp,mean,NA,21.8,COVID-19
DE,35-59,2024-03-07,2024-03-06,-1 day ahead inc hosp,mean,NA,62.9,COVID-19
DE,60-79,2024-03-07,2024-03-06,-1 day ahead inc hosp,mean,NA,212.2,COVID-19
DE,80+,2024-03-07,2024-03-06,-1 day ahead inc hosp,mean,NA,225.4,COVID-19
DE,00+,2024-03-07,2024-03-06,-1 day ahead inc hosp,mean,NA,548.9,COVID-19
DE,00-04,2024-03-07,2024-03-05,-2 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,05-14,2024-03-07,2024-03-05,-2 day ahead inc hosp,mean,NA,6.5,COVID-19
DE,15-34,2024-03-07,2024-03-05,-2 day ahead inc hosp,mean,NA,21.8,COVID-19
DE,35-59,2024-03-07,2024-03-05,-2 day ahead inc hosp,mean,NA,72.5,COVID-19
DE,60-79,2024-03-07,2024-03-05,-2 day ahead inc hosp,mean,NA,208.2,COVID-19
DE,80+,2024-03-07,2024-03-05,-2 day ahead inc hosp,mean,NA,228.6,COVID-19
DE,00+,2024-03-07,2024-03-05,-2 day ahead inc hosp,mean,NA,561.6,COVID-19
DE,00-04,2024-03-07,2024-03-04,-3 day ahead inc hosp,mean,NA,21.2,COVID-19
DE,05-14,2024-03-07,2024-03-04,-3 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-07,2024-03-04,-3 day ahead inc hosp,mean,NA,20.1,COVID-19
DE,35-59,2024-03-07,2024-03-04,-3 day ahead inc hosp,mean,NA,77.3,COVID-19
DE,60-79,2024-03-07,2024-03-04,-3 day ahead inc hosp,mean,NA,201,COVID-19
DE,80+,2024-03-07,2024-03-04,-3 day ahead inc hosp,mean,NA,255.8,COVID-19
DE,00+,2024-03-07,2024-03-04,-3 day ahead inc hosp,mean,NA,580.7,COVID-19
DE,00-04,2024-03-07,2024-03-03,-4 day ahead inc hosp,mean,NA,21.2,COVID-19
DE,05-14,2024-03-07,2024-03-03,-4 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-07,2024-03-03,-4 day ahead inc hosp,mean,NA,20.1,COVID-19
DE,35-59,2024-03-07,2024-03-03,-4 day ahead inc hosp,mean,NA,78,COVID-19
DE,60-79,2024-03-07,2024-03-03,-4 day ahead inc hosp,mean,NA,203.9,COVID-19
DE,80+,2024-03-07,2024-03-03,-4 day ahead inc hosp,mean,NA,257.8,COVID-19
DE,00+,2024-03-07,2024-03-03,-4 day ahead inc hosp,mean,NA,586.2,COVID-19
DE,00-04,2024-03-07,2024-03-02,-5 day ahead inc hosp,mean,NA,21.2,COVID-19
DE,05-14,2024-03-07,2024-03-02,-5 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-07,2024-03-02,-5 day ahead inc hosp,mean,NA,21.2,COVID-19
DE,35-59,2024-03-07,2024-03-02,-5 day ahead inc hosp,mean,NA,79.1,COVID-19
DE,60-79,2024-03-07,2024-03-02,-5 day ahead inc hosp,mean,NA,204.7,COVID-19
DE,80+,2024-03-07,2024-03-02,-5 day ahead inc hosp,mean,NA,256.6,COVID-19
DE,00+,2024-03-07,2024-03-02,-5 day ahead inc hosp,mean,NA,588.1,COVID-19
DE,00-04,2024-03-07,2024-03-01,-6 day ahead inc hosp,mean,NA,25.2,COVID-19
DE,05-14,2024-03-07,2024-03-01,-6 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-07,2024-03-01,-6 day ahead inc hosp,mean,NA,19.9,COVID-19
DE,35-59,2024-03-07,2024-03-01,-6 day ahead inc hosp,mean,NA,75.2,COVID-19
DE,60-79,2024-03-07,2024-03-01,-6 day ahead inc hosp,mean,NA,225.6,COVID-19
DE,80+,2024-03-07,2024-03-01,-6 day ahead inc hosp,mean,NA,264.9,COVID-19
DE,00+,2024-03-07,2024-03-01,-6 day ahead inc hosp,mean,NA,615,COVID-19
DE,00-04,2024-03-07,2024-02-29,-7 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,05-14,2024-03-07,2024-02-29,-7 day ahead inc hosp,mean,NA,4.2,COVID-19
DE,15-34,2024-03-07,2024-02-29,-7 day ahead inc hosp,mean,NA,15.6,COVID-19
DE,35-59,2024-03-07,2024-02-29,-7 day ahead inc hosp,mean,NA,95.8,COVID-19
DE,60-79,2024-03-07,2024-02-29,-7 day ahead inc hosp,mean,NA,227.1,COVID-19
DE,80+,2024-03-07,2024-02-29,-7 day ahead inc hosp,mean,NA,279.8,COVID-19
DE,00+,2024-03-07,2024-02-29,-7 day ahead inc hosp,mean,NA,643.3,COVID-19
DE,00-04,2024-03-07,2024-02-28,-8 day ahead inc hosp,mean,NA,19.7,COVID-19
DE,05-14,2024-03-07,2024-02-28,-8 day ahead inc hosp,mean,NA,6.2,COVID-19
DE,15-34,2024-03-07,2024-02-28,-8 day ahead inc hosp,mean,NA,16.6,COVID-19
DE,35-59,2024-03-07,2024-02-28,-8 day ahead inc hosp,mean,NA,89.2,COVID-19
DE,60-79,2024-03-07,2024-02-28,-8 day ahead inc hosp,mean,NA,237.5,COVID-19
DE,80+,2024-03-07,2024-02-28,-8 day ahead inc hosp,mean,NA,286.7,COVID-19
DE,00+,2024-03-07,2024-02-28,-8 day ahead inc hosp,mean,NA,655.9,COVID-19
DE,00-04,2024-03-07,2024-02-27,-9 day ahead inc hosp,mean,NA,22.7,COVID-19
DE,05-14,2024-03-07,2024-02-27,-9 day ahead inc hosp,mean,NA,3.1,COVID-19
DE,15-34,2024-03-07,2024-02-27,-9 day ahead inc hosp,mean,NA,19.6,COVID-19
DE,35-59,2024-03-07,2024-02-27,-9 day ahead inc hosp,mean,NA,86.8,COVID-19
DE,60-79,2024-03-07,2024-02-27,-9 day ahead inc hosp,mean,NA,261.1,COVID-19
DE,80+,2024-03-07,2024-02-27,-9 day ahead inc hosp,mean,NA,306,COVID-19
DE,00+,2024-03-07,2024-02-27,-9 day ahead inc hosp,mean,NA,699.2,COVID-19
