location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-12,2024-03-12,0 day ahead inc hosp,mean,NA,22.3,COVID-19
DE,05-14,2024-03-12,2024-03-12,0 day ahead inc hosp,mean,NA,2.6,COVID-19
DE,15-34,2024-03-12,2024-03-12,0 day ahead inc hosp,mean,NA,32.2,COVID-19
DE,35-59,2024-03-12,2024-03-12,0 day ahead inc hosp,mean,NA,62.8,COVID-19
DE,60-79,2024-03-12,2024-03-12,0 day ahead inc hosp,mean,NA,196,COVID-19
DE,80+,2024-03-12,2024-03-12,0 day ahead inc hosp,mean,NA,196.5,COVID-19
DE,00+,2024-03-12,2024-03-12,0 day ahead inc hosp,mean,NA,512.3,COVID-19
DE,00-04,2024-03-12,2024-03-11,-1 day ahead inc hosp,mean,NA,21.1,COVID-19
DE,05-14,2024-03-12,2024-03-11,-1 day ahead inc hosp,mean,NA,4.7,COVID-19
DE,15-34,2024-03-12,2024-03-11,-1 day ahead inc hosp,mean,NA,27.4,COVID-19
DE,35-59,2024-03-12,2024-03-11,-1 day ahead inc hosp,mean,NA,63.6,COVID-19
DE,60-79,2024-03-12,2024-03-11,-1 day ahead inc hosp,mean,NA,212.6,COVID-19
DE,80+,2024-03-12,2024-03-11,-1 day ahead inc hosp,mean,NA,214,COVID-19
DE,00+,2024-03-12,2024-03-11,-1 day ahead inc hosp,mean,NA,543.4,COVID-19
DE,00-04,2024-03-12,2024-03-10,-2 day ahead inc hosp,mean,NA,21.1,COVID-19
DE,05-14,2024-03-12,2024-03-10,-2 day ahead inc hosp,mean,NA,4.7,COVID-19
DE,15-34,2024-03-12,2024-03-10,-2 day ahead inc hosp,mean,NA,24.9,COVID-19
DE,35-59,2024-03-12,2024-03-10,-2 day ahead inc hosp,mean,NA,60.9,COVID-19
DE,60-79,2024-03-12,2024-03-10,-2 day ahead inc hosp,mean,NA,212.2,COVID-19
DE,80+,2024-03-12,2024-03-10,-2 day ahead inc hosp,mean,NA,210,COVID-19
DE,00+,2024-03-12,2024-03-10,-2 day ahead inc hosp,mean,NA,533.8,COVID-19
DE,00-04,2024-03-12,2024-03-09,-3 day ahead inc hosp,mean,NA,21.1,COVID-19
DE,05-14,2024-03-12,2024-03-09,-3 day ahead inc hosp,mean,NA,4.7,COVID-19
DE,15-34,2024-03-12,2024-03-09,-3 day ahead inc hosp,mean,NA,24.9,COVID-19
DE,35-59,2024-03-12,2024-03-09,-3 day ahead inc hosp,mean,NA,57.6,COVID-19
DE,60-79,2024-03-12,2024-03-09,-3 day ahead inc hosp,mean,NA,213.4,COVID-19
DE,80+,2024-03-12,2024-03-09,-3 day ahead inc hosp,mean,NA,217.4,COVID-19
DE,00+,2024-03-12,2024-03-09,-3 day ahead inc hosp,mean,NA,539.1,COVID-19
DE,00-04,2024-03-12,2024-03-08,-4 day ahead inc hosp,mean,NA,23.3,COVID-19
DE,05-14,2024-03-12,2024-03-08,-4 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-12,2024-03-08,-4 day ahead inc hosp,mean,NA,23.5,COVID-19
DE,35-59,2024-03-12,2024-03-08,-4 day ahead inc hosp,mean,NA,53.8,COVID-19
DE,60-79,2024-03-12,2024-03-08,-4 day ahead inc hosp,mean,NA,199.3,COVID-19
DE,80+,2024-03-12,2024-03-08,-4 day ahead inc hosp,mean,NA,213.9,COVID-19
DE,00+,2024-03-12,2024-03-08,-4 day ahead inc hosp,mean,NA,518.1,COVID-19
DE,00-04,2024-03-12,2024-03-07,-5 day ahead inc hosp,mean,NA,24.7,COVID-19
DE,05-14,2024-03-12,2024-03-07,-5 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-12,2024-03-07,-5 day ahead inc hosp,mean,NA,23.8,COVID-19
DE,35-59,2024-03-12,2024-03-07,-5 day ahead inc hosp,mean,NA,55.1,COVID-19
DE,60-79,2024-03-12,2024-03-07,-5 day ahead inc hosp,mean,NA,221.8,COVID-19
DE,80+,2024-03-12,2024-03-07,-5 day ahead inc hosp,mean,NA,224.8,COVID-19
DE,00+,2024-03-12,2024-03-07,-5 day ahead inc hosp,mean,NA,554.5,COVID-19
DE,00-04,2024-03-12,2024-03-06,-6 day ahead inc hosp,mean,NA,23.3,COVID-19
DE,05-14,2024-03-12,2024-03-06,-6 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-12,2024-03-06,-6 day ahead inc hosp,mean,NA,20.1,COVID-19
DE,35-59,2024-03-12,2024-03-06,-6 day ahead inc hosp,mean,NA,62.7,COVID-19
DE,60-79,2024-03-12,2024-03-06,-6 day ahead inc hosp,mean,NA,218.4,COVID-19
DE,80+,2024-03-12,2024-03-06,-6 day ahead inc hosp,mean,NA,231.8,COVID-19
DE,00+,2024-03-12,2024-03-06,-6 day ahead inc hosp,mean,NA,560.6,COVID-19
DE,00-04,2024-03-12,2024-03-05,-7 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,05-14,2024-03-12,2024-03-05,-7 day ahead inc hosp,mean,NA,6.3,COVID-19
DE,15-34,2024-03-12,2024-03-05,-7 day ahead inc hosp,mean,NA,21,COVID-19
DE,35-59,2024-03-12,2024-03-05,-7 day ahead inc hosp,mean,NA,71.5,COVID-19
DE,60-79,2024-03-12,2024-03-05,-7 day ahead inc hosp,mean,NA,213.8,COVID-19
DE,80+,2024-03-12,2024-03-05,-7 day ahead inc hosp,mean,NA,237.6,COVID-19
DE,00+,2024-03-12,2024-03-05,-7 day ahead inc hosp,mean,NA,574.3,COVID-19
DE,00-04,2024-03-12,2024-03-04,-8 day ahead inc hosp,mean,NA,20.8,COVID-19
