location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-28,2024-03-28,0 day ahead inc hosp,mean,NA,4.5,COVID-19
DE,05-14,2024-03-28,2024-03-28,0 day ahead inc hosp,mean,NA,1.1,COVID-19
DE,15-34,2024-03-28,2024-03-28,0 day ahead inc hosp,mean,NA,15.3,COVID-19
DE,35-59,2024-03-28,2024-03-28,0 day ahead inc hosp,mean,NA,43.7,COVID-19
DE,60-79,2024-03-28,2024-03-28,0 day ahead inc hosp,mean,NA,118.2,COVID-19
DE,80+,2024-03-28,2024-03-28,0 day ahead inc hosp,mean,NA,137.6,COVID-19
DE,00+,2024-03-28,2024-03-28,0 day ahead inc hosp,mean,NA,320.4,COVID-19
DE,00-04,2024-03-28,2024-03-27,-1 day ahead inc hosp,mean,NA,5.5,COVID-19
DE,05-14,2024-03-28,2024-03-27,-1 day ahead inc hosp,mean,NA,1.1,COVID-19
DE,15-34,2024-03-28,2024-03-27,-1 day ahead inc hosp,mean,NA,13.2,COVID-19
DE,35-59,2024-03-28,2024-03-27,-1 day ahead inc hosp,mean,NA,40.2,COVID-19
DE,60-79,2024-03-28,2024-03-27,-1 day ahead inc hosp,mean,NA,121.1,COVID-19
DE,80+,2024-03-28,2024-03-27,-1 day ahead inc hosp,mean,NA,118.3,COVID-19
DE,00+,2024-03-28,2024-03-27,-1 day ahead inc hosp,mean,NA,299.5,COVID-19
DE,00-04,2024-03-28,2024-03-26,-2 day ahead inc hosp,mean,NA,6.6,COVID-19
DE,05-14,2024-03-28,2024-03-26,-2 day ahead inc hosp,mean,NA,1.1,COVID-19
DE,15-34,2024-03-28,2024-03-26,-2 day ahead inc hosp,mean,NA,17.4,COVID-19
DE,35-59,2024-03-28,2024-03-26,-2 day ahead inc hosp,mean,NA,44.4,COVID-19
DE,60-79,2024-03-28,2024-03-26,-2 day ahead inc hosp,mean,NA,129.9,COVID-19
DE,80+,2024-03-28,2024-03-26,-2 day ahead inc hosp,mean,NA,110.1,COVID-19
DE,00+,2024-03-28,2024-03-26,-2 day ahead inc hosp,mean,NA,309.5,COVID-19
DE,00-04,2024-03-28,2024-03-25,-3 day ahead inc hosp,mean,NA,5.2,COVID-19
DE,05-14,2024-03-28,2024-03-25,-3 day ahead inc hosp,mean,NA,2.1,COVID-19
DE,15-34,2024-03-28,2024-03-25,-3 day ahead inc hosp,mean,NA,12.8,COVID-19
DE,35-59,2024-03-28,2024-03-25,-3 day ahead inc hosp,mean,NA,47,COVID-19
DE,60-79,2024-03-28,2024-03-25,-3 day ahead inc hosp,mean,NA,133.1,COVID-19
DE,80+,2024-03-28,2024-03-25,-3 day ahead inc hosp,mean,NA,128.4,COVID-19
DE,00+,2024-03-28,2024-03-25,-3 day ahead inc hosp,mean,NA,328.5,COVID-19
DE,00-04,2024-03-28,2024-03-24,-4 day ahead inc hosp,mean,NA,5.2,COVID-19
DE,05-14,2024-03-28,2024-03-24,-4 day ahead inc hosp,mean,NA,2.1,COVID-19
DE,15-34,2024-03-28,2024-03-24,-4 day ahead inc hosp,mean,NA,11.7,COVID-19
DE,35-59,2024-03-28,2024-03-24,-4 day ahead inc hosp,mean,NA,47.8,COVID-19
DE,60-79,2024-03-28,2024-03-24,-4 day ahead inc hosp,mean,NA,136.2,COVID-19
DE,80+,2024-03-28,2024-03-24,-4 day ahead inc hosp,mean,NA,128.4,COVID-19
DE,00+,2024-03-28,2024-03-24,-4 day ahead inc hosp,mean,NA,331.4,COVID-19
DE,00-04,2024-03-28,2024-03-23,-5 day ahead inc hosp,mean,NA,5.2,COVID-19
DE,05-14,2024-03-28,2024-03-23,-5 day ahead inc hosp,mean,NA,2.1,COVID-19
DE,15-34,2024-03-28,2024-03-23,-5 day ahead inc hosp,mean,NA,11.7,COVID-19
DE,35-59,2024-03-28,2024-03-23,-5 day ahead inc hosp,mean,NA,45.1,COVID-19
DE,60-79,2024-03-28,2024-03-23,-5 day ahead inc hosp,mean,NA,133.3,COVID-19
DE,80+,2024-03-28,2024-03-23,-5 day ahead inc hosp,mean,NA,125.2,COVID-19
DE,00+,2024-03-28,2024-03-23,-5 day ahead inc hosp,mean,NA,322.6,COVID-19
DE,00-04,2024-03-28,2024-03-22,-6 day ahead inc hosp,mean,NA,7.2,COVID-19
DE,05-14,2024-03-28,2024-03-22,-6 day ahead inc hosp,mean,NA,2.1,COVID-19
DE,15-34,2024-03-28,2024-03-22,-6 day ahead inc hosp,mean,NA,12.5,COVID-19
DE,35-59,2024-03-28,2024-03-22,-6 day ahead inc hosp,mean,NA,41.3,COVID-19
DE,60-79,2024-03-28,2024-03-22,-6 day ahead inc hosp,mean,NA,139.5,COVID-19
DE,80+,2024-03-28,2024-03-22,-6 day ahead inc hosp,mean,NA,141.2,COVID-19
DE,00+,2024-03-28,2024-03-22,-6 day ahead inc hosp,mean,NA,343.9,COVID-19
DE,00-04,2024-03-28,2024-03-21,-7 day ahead inc hosp,mean,NA,9.3,COVID-19
