location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-02-23,2024-02-23,0 day ahead inc hosp,mean,NA,25.3,COVID-19
DE,05-14,2024-02-23,2024-02-23,0 day ahead inc hosp,mean,NA,14.1,COVID-19
DE,15-34,2024-02-23,2024-02-23,0 day ahead inc hosp,mean,NA,28.7,COVID-19
DE,35-59,2024-02-23,2024-02-23,0 day ahead inc hosp,mean,NA,118.2,COVID-19
DE,60-79,2024-02-23,2024-02-23,0 day ahead inc hosp,mean,NA,314.6,COVID-19
DE,80+,2024-02-23,2024-02-23,0 day ahead inc hosp,mean,NA,390.8,COVID-19
DE,00+,2024-02-23,2024-02-23,0 day ahead inc hosp,mean,NA,891.7,COVID-19
DE,00-04,2024-02-23,2024-02-22,-1 day ahead inc hosp,mean,NA,36.2,COVID-19
DE,05-14,2024-02-23,2024-02-22,-1 day ahead inc hosp,mean,NA,15.2,COVID-19
DE,15-34,2024-02-23,2024-02-22,-1 day ahead inc hosp,mean,NA,41.7,COVID-19
DE,35-59,2024-02-23,2024-02-22,-1 day ahead inc hosp,mean,NA,106.1,COVID-19
DE,60-79,2024-02-23,2024-02-22,-1 day ahead inc hosp,mean,NA,338.5,COVID-19
DE,80+,2024-02-23,2024-02-22,-1 day ahead inc hosp,mean,NA,418.2,COVID-19
DE,00+,2024-02-23,2024-02-22,-1 day ahead inc hosp,mean,NA,955.8,COVID-19
DE,00-04,2024-02-23,2024-02-21,-2 day ahead inc hosp,mean,NA,43.2,COVID-19
DE,05-14,2024-02-23,2024-02-21,-2 day ahead inc hosp,mean,NA,15.4,COVID-19
DE,15-34,2024-02-23,2024-02-21,-2 day ahead inc hosp,mean,NA,45.1,COVID-19
DE,35-59,2024-02-23,2024-02-21,-2 day ahead inc hosp,mean,NA,119.8,COVID-19
DE,60-79,2024-02-23,2024-02-21,-2 day ahead inc hosp,mean,NA,350.7,COVID-19
DE,80+,2024-02-23,2024-02-21,-2 day ahead inc hosp,mean,NA,438.9,COVID-19
DE,00+,2024-02-23,2024-02-21,-2 day ahead inc hosp,mean,NA,1013.2,COVID-19
DE,00-04,2024-02-23,2024-02-20,-3 day ahead inc hosp,mean,NA,48.6,COVID-19
DE,05-14,2024-02-23,2024-02-20,-3 day ahead inc hosp,mean,NA,18.5,COVID-19
DE,15-34,2024-02-23,2024-02-20,-3 day ahead inc hosp,mean,NA,52.5,COVID-19
DE,35-59,2024-02-23,2024-02-20,-3 day ahead inc hosp,mean,NA,130.7,COVID-19
DE,60-79,2024-02-23,2024-02-20,-3 day ahead inc hosp,mean,NA,366.1,COVID-19
DE,80+,2024-02-23,2024-02-20,-3 day ahead inc hosp,mean,NA,478.6,COVID-19
