location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-11,2024-03-11,0 day ahead inc hosp,mean,NA,21.5,COVID-19
DE,05-14,2024-03-11,2024-03-11,0 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-11,2024-03-11,0 day ahead inc hosp,mean,NA,17.4,COVID-19
DE,35-59,2024-03-11,2024-03-11,0 day ahead inc hosp,mean,NA,47.2,COVID-19
DE,60-79,2024-03-11,2024-03-11,0 day ahead inc hosp,mean,NA,154.9,COVID-19
DE,80+,2024-03-11,2024-03-11,0 day ahead inc hosp,mean,NA,143.9,COVID-19
DE,00+,2024-03-11,2024-03-11,0 day ahead inc hosp,mean,NA,388.1,COVID-19
DE,00-04,2024-03-11,2024-03-10,-1 day ahead inc hosp,mean,NA,21.5,COVID-19
DE,05-14,2024-03-11,2024-03-10,-1 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-11,2024-03-10,-1 day ahead inc hosp,mean,NA,17.4,COVID-19
DE,35-59,2024-03-11,2024-03-10,-1 day ahead inc hosp,mean,NA,40.8,COVID-19
DE,60-79,2024-03-11,2024-03-10,-1 day ahead inc hosp,mean,NA,157.1,COVID-19
DE,80+,2024-03-11,2024-03-10,-1 day ahead inc hosp,mean,NA,145,COVID-19
DE,00+,2024-03-11,2024-03-10,-1 day ahead inc hosp,mean,NA,384.9,COVID-19
DE,00-04,2024-03-11,2024-03-09,-2 day ahead inc hosp,mean,NA,21.5,COVID-19
DE,05-14,2024-03-11,2024-03-09,-2 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-11,2024-03-09,-2 day ahead inc hosp,mean,NA,17.4,COVID-19
DE,35-59,2024-03-11,2024-03-09,-2 day ahead inc hosp,mean,NA,40.8,COVID-19
DE,60-79,2024-03-11,2024-03-09,-2 day ahead inc hosp,mean,NA,158.3,COVID-19
DE,80+,2024-03-11,2024-03-09,-2 day ahead inc hosp,mean,NA,151.1,COVID-19
DE,00+,2024-03-11,2024-03-09,-2 day ahead inc hosp,mean,NA,392.2,COVID-19
DE,00-04,2024-03-11,2024-03-08,-3 day ahead inc hosp,mean,NA,23.6,COVID-19
DE,05-14,2024-03-11,2024-03-08,-3 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-11,2024-03-08,-3 day ahead inc hosp,mean,NA,18.9,COVID-19
DE,35-59,2024-03-11,2024-03-08,-3 day ahead inc hosp,mean,NA,51.6,COVID-19
DE,60-79,2024-03-11,2024-03-08,-3 day ahead inc hosp,mean,NA,175.7,COVID-19
DE,80+,2024-03-11,2024-03-08,-3 day ahead inc hosp,mean,NA,180.8,COVID-19
DE,00+,2024-03-11,2024-03-08,-3 day ahead inc hosp,mean,NA,454.9,COVID-19
DE,00-04,2024-03-11,2024-03-07,-4 day ahead inc hosp,mean,NA,24.9,COVID-19
DE,05-14,2024-03-11,2024-03-07,-4 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-11,2024-03-07,-4 day ahead inc hosp,mean,NA,21.5,COVID-19
DE,35-59,2024-03-11,2024-03-07,-4 day ahead inc hosp,mean,NA,54.1,COVID-19
DE,60-79,2024-03-11,2024-03-07,-4 day ahead inc hosp,mean,NA,204.5,COVID-19
DE,80+,2024-03-11,2024-03-07,-4 day ahead inc hosp,mean,NA,207.4,COVID-19
DE,00+,2024-03-11,2024-03-07,-4 day ahead inc hosp,mean,NA,516.7,COVID-19
DE,00-04,2024-03-11,2024-03-06,-5 day ahead inc hosp,mean,NA,23.4,COVID-19
DE,05-14,2024-03-11,2024-03-06,-5 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-11,2024-03-06,-5 day ahead inc hosp,mean,NA,20.1,COVID-19
DE,35-59,2024-03-11,2024-03-06,-5 day ahead inc hosp,mean,NA,61.6,COVID-19
DE,60-79,2024-03-11,2024-03-06,-5 day ahead inc hosp,mean,NA,204.2,COVID-19
DE,80+,2024-03-11,2024-03-06,-5 day ahead inc hosp,mean,NA,219.8,COVID-19
DE,00+,2024-03-11,2024-03-06,-5 day ahead inc hosp,mean,NA,533.4,COVID-19
DE,00-04,2024-03-11,2024-03-05,-6 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,05-14,2024-03-11,2024-03-05,-6 day ahead inc hosp,mean,NA,6.3,COVID-19
DE,15-34,2024-03-11,2024-03-05,-6 day ahead inc hosp,mean,NA,20.9,COVID-19
DE,35-59,2024-03-11,2024-03-05,-6 day ahead inc hosp,mean,NA,71.3,COVID-19
DE,60-79,2024-03-11,2024-03-05,-6 day ahead inc hosp,mean,NA,204.9,COVID-19
DE,80+,2024-03-11,2024-03-05,-6 day ahead inc hosp,mean,NA,225.6,COVID-19
DE,00+,2024-03-11,2024-03-05,-6 day ahead inc hosp,mean,NA,553.2,COVID-19
DE,00-04,2024-03-11,2024-03-04,-7 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,05-14,2024-03-11,2024-03-04,-7 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-11,2024-03-04,-7 day ahead inc hosp,mean,NA,19.8,COVID-19
DE,35-59,2024-03-11,2024-03-04,-7 day ahead inc hosp,mean,NA,77.1,COVID-19
DE,60-79,2024-03-11,2024-03-04,-7 day ahead inc hosp,mean,NA,201.1,COVID-19
DE,80+,2024-03-11,2024-03-04,-7 day ahead inc hosp,mean,NA,253.7,COVID-19
DE,00+,2024-03-11,2024-03-04,-7 day ahead inc hosp,mean,NA,577.7,COVID-19
DE,00-04,2024-03-11,2024-03-03,-8 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,05-14,2024-03-11,2024-03-03,-8 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-11,2024-03-03,-8 day ahead inc hosp,mean,NA,19.8,COVID-19
DE,35-59,2024-03-11,2024-03-03,-8 day ahead inc hosp,mean,NA,78.1,COVID-19
DE,60-79,2024-03-11,2024-03-03,-8 day ahead inc hosp,mean,NA,204.2,COVID-19
DE,80+,2024-03-11,2024-03-03,-8 day ahead inc hosp,mean,NA,255.7,COVID-19
DE,00+,2024-03-11,2024-03-03,-8 day ahead inc hosp,mean,NA,583.8,COVID-19
DE,00-04,2024-03-11,2024-03-02,-9 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,05-14,2024-03-11,2024-03-02,-9 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-11,2024-03-02,-9 day ahead inc hosp,mean,NA,20.9,COVID-19
DE,35-59,2024-03-11,2024-03-02,-9 day ahead inc hosp,mean,NA,79.2,COVID-19
DE,60-79,2024-03-11,2024-03-02,-9 day ahead inc hosp,mean,NA,205.2,COVID-19
