location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-03-10,2024-03-10,0 day ahead inc hosp,mean,NA,21.4,COVID-19
DE,05-14,2024-03-10,2024-03-10,0 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-10,2024-03-10,0 day ahead inc hosp,mean,NA,17.4,COVID-19
DE,35-59,2024-03-10,2024-03-10,0 day ahead inc hosp,mean,NA,40.7,COVID-19
DE,60-79,2024-03-10,2024-03-10,0 day ahead inc hosp,mean,NA,157,COVID-19
DE,80+,2024-03-10,2024-03-10,0 day ahead inc hosp,mean,NA,144.9,COVID-19
DE,00+,2024-03-10,2024-03-10,0 day ahead inc hosp,mean,NA,384.7,COVID-19
DE,00-04,2024-03-10,2024-03-09,-1 day ahead inc hosp,mean,NA,21.4,COVID-19
DE,05-14,2024-03-10,2024-03-09,-1 day ahead inc hosp,mean,NA,3.2,COVID-19
DE,15-34,2024-03-10,2024-03-09,-1 day ahead inc hosp,mean,NA,17.4,COVID-19
DE,35-59,2024-03-10,2024-03-09,-1 day ahead inc hosp,mean,NA,40.7,COVID-19
DE,60-79,2024-03-10,2024-03-09,-1 day ahead inc hosp,mean,NA,158.2,COVID-19
DE,80+,2024-03-10,2024-03-09,-1 day ahead inc hosp,mean,NA,150.9,COVID-19
DE,00+,2024-03-10,2024-03-09,-1 day ahead inc hosp,mean,NA,391.8,COVID-19
DE,00-04,2024-03-10,2024-03-08,-2 day ahead inc hosp,mean,NA,23.6,COVID-19
DE,05-14,2024-03-10,2024-03-08,-2 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-10,2024-03-08,-2 day ahead inc hosp,mean,NA,18.9,COVID-19
DE,35-59,2024-03-10,2024-03-08,-2 day ahead inc hosp,mean,NA,51.6,COVID-19
DE,60-79,2024-03-10,2024-03-08,-2 day ahead inc hosp,mean,NA,175.6,COVID-19
DE,80+,2024-03-10,2024-03-08,-2 day ahead inc hosp,mean,NA,180.5,COVID-19
DE,00+,2024-03-10,2024-03-08,-2 day ahead inc hosp,mean,NA,454.4,COVID-19
DE,00-04,2024-03-10,2024-03-07,-3 day ahead inc hosp,mean,NA,24.9,COVID-19
DE,05-14,2024-03-10,2024-03-07,-3 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-10,2024-03-07,-3 day ahead inc hosp,mean,NA,21.5,COVID-19
DE,35-59,2024-03-10,2024-03-07,-3 day ahead inc hosp,mean,NA,54.1,COVID-19
DE,60-79,2024-03-10,2024-03-07,-3 day ahead inc hosp,mean,NA,204.4,COVID-19
DE,80+,2024-03-10,2024-03-07,-3 day ahead inc hosp,mean,NA,207.1,COVID-19
DE,00+,2024-03-10,2024-03-07,-3 day ahead inc hosp,mean,NA,516.2,COVID-19
DE,00-04,2024-03-10,2024-03-06,-4 day ahead inc hosp,mean,NA,23.4,COVID-19
DE,05-14,2024-03-10,2024-03-06,-4 day ahead inc hosp,mean,NA,4.3,COVID-19
DE,15-34,2024-03-10,2024-03-06,-4 day ahead inc hosp,mean,NA,20.1,COVID-19
DE,35-59,2024-03-10,2024-03-06,-4 day ahead inc hosp,mean,NA,61.6,COVID-19
DE,60-79,2024-03-10,2024-03-06,-4 day ahead inc hosp,mean,NA,204.1,COVID-19
DE,80+,2024-03-10,2024-03-06,-4 day ahead inc hosp,mean,NA,219.6,COVID-19
DE,00+,2024-03-10,2024-03-06,-4 day ahead inc hosp,mean,NA,532.9,COVID-19
DE,00-04,2024-03-10,2024-03-05,-5 day ahead inc hosp,mean,NA,24.1,COVID-19
DE,05-14,2024-03-10,2024-03-05,-5 day ahead inc hosp,mean,NA,6.3,COVID-19
DE,15-34,2024-03-10,2024-03-05,-5 day ahead inc hosp,mean,NA,20.9,COVID-19
DE,35-59,2024-03-10,2024-03-05,-5 day ahead inc hosp,mean,NA,71.3,COVID-19
DE,60-79,2024-03-10,2024-03-05,-5 day ahead inc hosp,mean,NA,204.8,COVID-19
DE,80+,2024-03-10,2024-03-05,-5 day ahead inc hosp,mean,NA,225.3,COVID-19
DE,00+,2024-03-10,2024-03-05,-5 day ahead inc hosp,mean,NA,552.8,COVID-19
DE,00-04,2024-03-10,2024-03-04,-6 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,05-14,2024-03-10,2024-03-04,-6 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-10,2024-03-04,-6 day ahead inc hosp,mean,NA,19.8,COVID-19
DE,35-59,2024-03-10,2024-03-04,-6 day ahead inc hosp,mean,NA,77.1,COVID-19
DE,60-79,2024-03-10,2024-03-04,-6 day ahead inc hosp,mean,NA,201,COVID-19
DE,80+,2024-03-10,2024-03-04,-6 day ahead inc hosp,mean,NA,253.4,COVID-19
DE,00+,2024-03-10,2024-03-04,-6 day ahead inc hosp,mean,NA,577.3,COVID-19
DE,00-04,2024-03-10,2024-03-03,-7 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,05-14,2024-03-10,2024-03-03,-7 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-10,2024-03-03,-7 day ahead inc hosp,mean,NA,19.8,COVID-19
DE,35-59,2024-03-10,2024-03-03,-7 day ahead inc hosp,mean,NA,78.1,COVID-19
DE,60-79,2024-03-10,2024-03-03,-7 day ahead inc hosp,mean,NA,204.1,COVID-19
DE,80+,2024-03-10,2024-03-03,-7 day ahead inc hosp,mean,NA,255.5,COVID-19
DE,00+,2024-03-10,2024-03-03,-7 day ahead inc hosp,mean,NA,583.4,COVID-19
DE,00-04,2024-03-10,2024-03-02,-8 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,05-14,2024-03-10,2024-03-02,-8 day ahead inc hosp,mean,NA,5.3,COVID-19
DE,15-34,2024-03-10,2024-03-02,-8 day ahead inc hosp,mean,NA,20.8,COVID-19
DE,35-59,2024-03-10,2024-03-02,-8 day ahead inc hosp,mean,NA,79.1,COVID-19
DE,60-79,2024-03-10,2024-03-02,-8 day ahead inc hosp,mean,NA,205.1,COVID-19
