location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-02-22,2024-02-22,0 day ahead inc hosp,mean,NA,35.7,COVID-19
DE,05-14,2024-02-22,2024-02-22,0 day ahead inc hosp,mean,NA,14,COVID-19
DE,15-34,2024-02-22,2024-02-22,0 day ahead inc hosp,mean,NA,44.1,COVID-19
DE,35-59,2024-02-22,2024-02-22,0 day ahead inc hosp,mean,NA,98.8,COVID-19
DE,60-79,2024-02-22,2024-02-22,0 day ahead inc hosp,mean,NA,333.4,COVID-19
DE,80+,2024-02-22,2024-02-22,0 day ahead inc hosp,mean,NA,399.2,COVID-19
DE,00+,2024-02-22,2024-02-22,0 day ahead inc hosp,mean,NA,925.2,COVID-19
DE,00-04,2024-02-22,2024-02-21,-1 day ahead inc hosp,mean,NA,44.3,COVID-19
DE,05-14,2024-02-22,2024-02-21,-1 day ahead inc hosp,mean,NA,12.3,COVID-19
DE,15-34,2024-02-22,2024-02-21,-1 day ahead inc hosp,mean,NA,46.4,COVID-19
DE,35-59,2024-02-22,2024-02-21,-1 day ahead inc hosp,mean,NA,121.2,COVID-19
DE,60-79,2024-02-22,2024-02-21,-1 day ahead inc hosp,mean,NA,360,COVID-19
DE,80+,2024-02-22,2024-02-21,-1 day ahead inc hosp,mean,NA,431.9,COVID-19
DE,00+,2024-02-22,2024-02-21,-1 day ahead inc hosp,mean,NA,1016.2,COVID-19
DE,00-04,2024-02-22,2024-02-20,-2 day ahead inc hosp,mean,NA,49.9,COVID-19
DE,05-14,2024-02-22,2024-02-20,-2 day ahead inc hosp,mean,NA,15.5,COVID-19
DE,15-34,2024-02-22,2024-02-20,-2 day ahead inc hosp,mean,NA,52.7,COVID-19
DE,35-59,2024-02-22,2024-02-20,-2 day ahead inc hosp,mean,NA,131.5,COVID-19
DE,60-79,2024-02-22,2024-02-20,-2 day ahead inc hosp,mean,NA,373.2,COVID-19
DE,80+,2024-02-22,2024-02-20,-2 day ahead inc hosp,mean,NA,481.4,COVID-19
DE,00+,2024-02-22,2024-02-20,-2 day ahead inc hosp,mean,NA,1104.2,COVID-19
DE,00-04,2024-02-22,2024-02-19,-3 day ahead inc hosp,mean,NA,51.7,COVID-19
DE,05-14,2024-02-22,2024-02-19,-3 day ahead inc hosp,mean,NA,15.2,COVID-19
DE,15-34,2024-02-22,2024-02-19,-3 day ahead inc hosp,mean,NA,56.1,COVID-19
DE,35-59,2024-02-22,2024-02-19,-3 day ahead inc hosp,mean,NA,132.7,COVID-19
DE,60-79,2024-02-22,2024-02-19,-3 day ahead inc hosp,mean,NA,384.4,COVID-19
DE,80+,2024-02-22,2024-02-19,-3 day ahead inc hosp,mean,NA,461.9,COVID-19
DE,00+,2024-02-22,2024-02-19,-3 day ahead inc hosp,mean,NA,1102,COVID-19
DE,00-04,2024-02-22,2024-02-18,-4 day ahead inc hosp,mean,NA,51.4,COVID-19
DE,05-14,2024-02-22,2024-02-18,-4 day ahead inc hosp,mean,NA,15.2,COVID-19
DE,15-34,2024-02-22,2024-02-18,-4 day ahead inc hosp,mean,NA,57.2,COVID-19
DE,35-59,2024-02-22,2024-02-18,-4 day ahead inc hosp,mean,NA,130.8,COVID-19
DE,60-79,2024-02-22,2024-02-18,-4 day ahead inc hosp,mean,NA,384.3,COVID-19
DE,80+,2024-02-22,2024-02-18,-4 day ahead inc hosp,mean,NA,465.1,COVID-19
DE,00+,2024-02-22,2024-02-18,-4 day ahead inc hosp,mean,NA,1103.9,COVID-19
DE,00-04,2024-02-22,2024-02-17,-5 day ahead inc hosp,mean,NA,52.6,COVID-19
DE,05-14,2024-02-22,2024-02-17,-5 day ahead inc hosp,mean,NA,15.2,COVID-19
DE,15-34,2024-02-22,2024-02-17,-5 day ahead inc hosp,mean,NA,59.5,COVID-19
DE,35-59,2024-02-22,2024-02-17,-5 day ahead inc hosp,mean,NA,135.1,COVID-19
DE,60-79,2024-02-22,2024-02-17,-5 day ahead inc hosp,mean,NA,377.9,COVID-19
DE,80+,2024-02-22,2024-02-17,-5 day ahead inc hosp,mean,NA,474,COVID-19
DE,00+,2024-02-22,2024-02-17,-5 day ahead inc hosp,mean,NA,1114.2,COVID-19
DE,00-04,2024-02-22,2024-02-16,-6 day ahead inc hosp,mean,NA,56.6,COVID-19
DE,05-14,2024-02-22,2024-02-16,-6 day ahead inc hosp,mean,NA,10.5,COVID-19
DE,15-34,2024-02-22,2024-02-16,-6 day ahead inc hosp,mean,NA,59.8,COVID-19
DE,35-59,2024-02-22,2024-02-16,-6 day ahead inc hosp,mean,NA,146.7,COVID-19
DE,60-79,2024-02-22,2024-02-16,-6 day ahead inc hosp,mean,NA,393.7,COVID-19
DE,80+,2024-02-22,2024-02-16,-6 day ahead inc hosp,mean,NA,497.5,COVID-19
DE,00+,2024-02-22,2024-02-16,-6 day ahead inc hosp,mean,NA,1164.7,COVID-19
DE,00-04,2024-02-22,2024-02-15,-7 day ahead inc hosp,mean,NA,53.8,COVID-19
DE,05-14,2024-02-22,2024-02-15,-7 day ahead inc hosp,mean,NA,11.6,COVID-19
DE,15-34,2024-02-22,2024-02-15,-7 day ahead inc hosp,mean,NA,52.7,COVID-19
DE,35-59,2024-02-22,2024-02-15,-7 day ahead inc hosp,mean,NA,158.4,COVID-19
DE,60-79,2024-02-22,2024-02-15,-7 day ahead inc hosp,mean,NA,412.6,COVID-19
DE,80+,2024-02-22,2024-02-15,-7 day ahead inc hosp,mean,NA,514.6,COVID-19
DE,00+,2024-02-22,2024-02-15,-7 day ahead inc hosp,mean,NA,1203.8,COVID-19
DE,00-04,2024-02-22,2024-02-14,-8 day ahead inc hosp,mean,NA,49.4,COVID-19
DE,05-14,2024-02-22,2024-02-14,-8 day ahead inc hosp,mean,NA,10.4,COVID-19
DE,15-34,2024-02-22,2024-02-14,-8 day ahead inc hosp,mean,NA,58.7,COVID-19
DE,35-59,2024-02-22,2024-02-14,-8 day ahead inc hosp,mean,NA,156.5,COVID-19
DE,60-79,2024-02-22,2024-02-14,-8 day ahead inc hosp,mean,NA,433.1,COVID-19
DE,80+,2024-02-22,2024-02-14,-8 day ahead inc hosp,mean,NA,551,COVID-19
DE,00+,2024-02-22,2024-02-14,-8 day ahead inc hosp,mean,NA,1259.1,COVID-19
DE,00-04,2024-02-22,2024-02-13,-9 day ahead inc hosp,mean,NA,51.1,COVID-19
DE,05-14,2024-02-22,2024-02-13,-9 day ahead inc hosp,mean,NA,10.4,COVID-19
DE,15-34,2024-02-22,2024-02-13,-9 day ahead inc hosp,mean,NA,49.2,COVID-19
DE,35-59,2024-02-22,2024-02-13,-9 day ahead inc hosp,mean,NA,155.8,COVID-19
DE,60-79,2024-02-22,2024-02-13,-9 day ahead inc hosp,mean,NA,445.3,COVID-19
DE,80+,2024-02-22,2024-02-13,-9 day ahead inc hosp,mean,NA,553.3,COVID-19
DE,00+,2024-02-22,2024-02-13,-9 day ahead inc hosp,mean,NA,1265.2,COVID-19
DE,00-04,2024-02-22,2024-02-12,-10 day ahead inc hosp,mean,NA,59.1,COVID-19
DE,05-14,2024-02-22,2024-02-12,-10 day ahead inc hosp,mean,NA,17.5,COVID-19
DE,15-34,2024-02-22,2024-02-12,-10 day ahead inc hosp,mean,NA,56.3,COVID-19
DE,35-59,2024-02-22,2024-02-12,-10 day ahead inc hosp,mean,NA,176.6,COVID-19
DE,60-79,2024-02-22,2024-02-12,-10 day ahead inc hosp,mean,NA,512.7,COVID-19
DE,80+,2024-02-22,2024-02-12,-10 day ahead inc hosp,mean,NA,660,COVID-19
DE,00+,2024-02-22,2024-02-12,-10 day ahead inc hosp,mean,NA,1482.1,COVID-19
DE,00-04,2024-02-22,2024-02-11,-11 day ahead inc hosp,mean,NA,60.1,COVID-19
DE,05-14,2024-02-22,2024-02-11,-11 day ahead inc hosp,mean,NA,17.5,COVID-19
DE,15-34,2024-02-22,2024-02-11,-11 day ahead inc hosp,mean,NA,56.2,COVID-19
DE,35-59,2024-02-22,2024-02-11,-11 day ahead inc hosp,mean,NA,177.5,COVID-19
DE,60-79,2024-02-22,2024-02-11,-11 day ahead inc hosp,mean,NA,512.4,COVID-19
DE,80+,2024-02-22,2024-02-11,-11 day ahead inc hosp,mean,NA,661.7,COVID-19
DE,00+,2024-02-22,2024-02-11,-11 day ahead inc hosp,mean,NA,1485.5,COVID-19
DE,00-04,2024-02-22,2024-02-10,-12 day ahead inc hosp,mean,NA,60,COVID-19
DE,05-14,2024-02-22,2024-02-10,-12 day ahead inc hosp,mean,NA,17.5,COVID-19
DE,15-34,2024-02-22,2024-02-10,-12 day ahead inc hosp,mean,NA,53.9,COVID-19
DE,35-59,2024-02-22,2024-02-10,-12 day ahead inc hosp,mean,NA,176.1,COVID-19
DE,60-79,2024-02-22,2024-02-10,-12 day ahead inc hosp,mean,NA,520.6,COVID-19
DE,80+,2024-02-22,2024-02-10,-12 day ahead inc hosp,mean,NA,650.8,COVID-19
DE,00+,2024-02-22,2024-02-10,-12 day ahead inc hosp,mean,NA,1478.8,COVID-19
DE,00-04,2024-02-22,2024-02-09,-13 day ahead inc hosp,mean,NA,62.9,COVID-19
DE,05-14,2024-02-22,2024-02-09,-13 day ahead inc hosp,mean,NA,19.6,COVID-19
