location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2024-02-21,2024-02-21,0 day ahead inc hosp,mean,NA,48.6,COVID-19
DE,05-14,2024-02-21,2024-02-21,0 day ahead inc hosp,mean,NA,12.6,COVID-19
DE,15-34,2024-02-21,2024-02-21,0 day ahead inc hosp,mean,NA,49.4,COVID-19
DE,35-59,2024-02-21,2024-02-21,0 day ahead inc hosp,mean,NA,127.9,COVID-19
DE,60-79,2024-02-21,2024-02-21,0 day ahead inc hosp,mean,NA,379.7,COVID-19
DE,80+,2024-02-21,2024-02-21,0 day ahead inc hosp,mean,NA,474.2,COVID-19
DE,00+,2024-02-21,2024-02-21,0 day ahead inc hosp,mean,NA,1092.4,COVID-19
DE,00-04,2024-02-21,2024-02-20,-1 day ahead inc hosp,mean,NA,51.6,COVID-19
DE,05-14,2024-02-21,2024-02-20,-1 day ahead inc hosp,mean,NA,15.8,COVID-19
DE,15-34,2024-02-21,2024-02-20,-1 day ahead inc hosp,mean,NA,55.1,COVID-19
DE,35-59,2024-02-21,2024-02-20,-1 day ahead inc hosp,mean,NA,136.6,COVID-19
DE,60-79,2024-02-21,2024-02-20,-1 day ahead inc hosp,mean,NA,392.9,COVID-19
DE,80+,2024-02-21,2024-02-20,-1 day ahead inc hosp,mean,NA,504,COVID-19
DE,00+,2024-02-21,2024-02-20,-1 day ahead inc hosp,mean,NA,1156.1,COVID-19
DE,00-04,2024-02-21,2024-02-19,-2 day ahead inc hosp,mean,NA,49.7,COVID-19
DE,05-14,2024-02-21,2024-02-19,-2 day ahead inc hosp,mean,NA,14.6,COVID-19
DE,15-34,2024-02-21,2024-02-19,-2 day ahead inc hosp,mean,NA,57.5,COVID-19
DE,35-59,2024-02-21,2024-02-19,-2 day ahead inc hosp,mean,NA,135.4,COVID-19
DE,60-79,2024-02-21,2024-02-19,-2 day ahead inc hosp,mean,NA,392.1,COVID-19
DE,80+,2024-02-21,2024-02-19,-2 day ahead inc hosp,mean,NA,469,COVID-19
DE,00+,2024-02-21,2024-02-19,-2 day ahead inc hosp,mean,NA,1118.3,COVID-19
DE,00-04,2024-02-21,2024-02-18,-3 day ahead inc hosp,mean,NA,50.9,COVID-19
DE,05-14,2024-02-21,2024-02-18,-3 day ahead inc hosp,mean,NA,14.6,COVID-19
DE,15-34,2024-02-21,2024-02-18,-3 day ahead inc hosp,mean,NA,58.6,COVID-19
DE,35-59,2024-02-21,2024-02-18,-3 day ahead inc hosp,mean,NA,131.9,COVID-19
DE,60-79,2024-02-21,2024-02-18,-3 day ahead inc hosp,mean,NA,389.8,COVID-19
DE,80+,2024-02-21,2024-02-18,-3 day ahead inc hosp,mean,NA,470,COVID-19
